Module,GO_term,Overlap,P-value,Adjusted P-value,Odds Ratio,Genes
Mic19,regulation of intracellular signal transduction (GO:1902531),13/437,0.0006588225957711941,0.0293748944331895,3.0611383971989885,ITSN1;RPA2;PRDM1;ARHGAP25;RHOB;VEGFA;GNA13;CLEC7A;TP53BP2;GPAT3;EZR;SGK1;SLC15A4
Mic19,positive regulation of cellular catabolic process (GO:0031331),7/141,0.0006744177550749739,0.0294304428863568,5.134813432835821,IRS2;ZC3HAV1;EZR;TNFRSF1B;DAGLB;GTPBP1;HIF1A
Mic19,positive regulation of cytokine production (GO:0001819),11/335,0.0007686200963702209,0.0328424962011525,3.372370244394054,PTGER4;CD86;EGR1;TYROBP;CLEC7A;NFAM1;OSM;RAB7B;PTGS2;HIF1A;MALT1
Mic19,positive regulation of glial cell differentiation (GO:0045687),3/18,0.0007950223902507672,0.0332773657633535,19.390196078431373,EGR2;CXCR4;TNFRSF1B
Mic19,cellular response to peptide hormone stimulus (GO:0071375),6/106,0.0008262028269629398,0.0338908399620197,5.878507462686567,NR4A2;NR4A3;INSIG1;SYAP1;PDE3B;IRS2
Mic19,extrinsic apoptotic signaling pathway (GO:0097191),5/72,0.0009022923645231086,0.0362863066595469,7.287572040786168,FAS;INHBA;TNFRSF1B;BID;MCL1
Mic19,prostaglandin biosynthetic process (GO:0001516),3/19,0.0009369188334474708,0.0369542409115531,18.17738970588235,PLA2G4A;PTGS2;DAGLB
Mic19,negative regulation of macromolecule metabolic process (GO:0010605),8/194,0.0009580339142098012,0.0370741048687604,4.2377478791808505,MSR1;SDCBP;PDGFB;REL;HIF1A;LDLR;LGMN;VEGFA
Mic19,positive regulation of mRNA catabolic process (GO:0061014),4/44,0.0010943489803715,0.0400805314061069,9.730541871921185,BTG2;ZFP36;ZC3HAV1;GTPBP1
Mic19,negative regulation of intracellular signal transduction (GO:1902532),8/198,0.0010924421190168,0.0400805314061069,4.147685797408093,PER1;DUSP1;PDE3B;TBC1D7;PLAUR;ARHGAP25;HERPUD1;MCL1
Mic19,positive regulation of cell-matrix adhesion (GO:0001954),4/44,0.0010943489803715,0.0400805314061069,9.730541871921185,CSF1;RIN2;VEGFA;LIMS1
Mic19,positive regulation of T cell cytokine production (GO:0002726),3/21,0.0012665216631145,0.0412323163658389,16.156045751633986,B2M;MALT1;CD55
Mic19,cellular response to hormone stimulus (GO:0032870),5/76,0.0011523764002219,0.0412323163658389,6.87561009622089,NR4A3;ARID5A;SRA1;SERPINB9;CTSB
Mic19,positive regulation of cellular component organization (GO:0051130),6/114,0.0012065950358425,0.0412323163658389,5.440851299060254,GPX1;TFRC;CLEC7A;TAL1;BID;VEGFA
Mic19,regulation of pri-miRNA transcription by RNA polymerase II (GO:1902893),4/45,0.0011914824172973,0.0412323163658389,9.492730986423163,EGR1;PDGFB;FOS;HIF1A
Mic19,positive regulation of vascular associated smooth muscle cell proliferation (GO:1904707),3/21,0.0012665216631145,0.0412323163658389,16.156045751633986,NR4A3;PDGFB;MEF2D
Mic19,positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus (GO:1901522),3/21,0.0012665216631145,0.0412323163658389,16.156045751633986,HIF1A;VEGFA;NFE2L2
Mic19,positive regulation of endothelial cell proliferation (GO:0001938),5/77,0.0012221872067602,0.0412323163658389,6.779771727172717,EGR3;PDGFB;NRARP;HIF1A;VEGFA
Mic19,regulation of B cell proliferation (GO:0030888),4/46,0.0012944952945574,0.0414845288927716,9.266244428806004,TYROBP;TFRC;GPR183;IRS2
Mic19,regulation of protein-containing complex assembly (GO:0043254),6/116,0.0013198039865744,0.0416448919456032,5.341383989145183,NAPA;TFRC;CLEC7A;TAL1;BID;VEGFA
Mic19,negative regulation of B cell activation (GO:0050869),3/22,0.001455377028693,0.0445519147141722,15.304953560371516,TYROBP;INHBA;SAMSN1
Mic19,osteoclast differentiation (GO:0030316),3/22,0.001455377028693,0.0445519147141722,15.304953560371516,TYROBP;CSF1;GPR183
Mic19,positive regulation of blood vessel endothelial cell migration (GO:0043536),4/48,0.0015189046318492,0.0449460019410621,8.844155844155845,PDGFB;PTGS2;HIF1A;VEGFA
Mic19,sialylation (GO:0097503),2/6,0.0015559074294565,0.0449460019410621,48.265853658536585,ST6GAL1;ST3GAL1
Mic19,phospholipase C-activating G protein-coupled receptor signaling pathway (GO:0007200),5/81,0.001533042590526,0.0449460019410621,6.421638874413757,HOMER1;C5AR2;C5AR1;C3AR1;OPRM1
Mic19,regulation of hormone biosynthetic process (GO:0046885),2/6,0.0015559074294565,0.0449460019410621,48.265853658536585,EGR1;HIF1A
Mic19,positive regulation of T-helper 17 cell differentiation (GO:2000321),2/7,0.0021634372887037,0.0493023319903493,38.61073170731707,NFKBID;MALT1
Mic19,positive regulation of hormone metabolic process (GO:0032352),2/7,0.0021634372887037,0.0493023319903493,38.61073170731707,EGR1;HIF1A
Mic19,regulation of intrinsic apoptotic signaling pathway (GO:2001242),4/52,0.0020464388752049,0.0493023319903493,8.105500821018062,PLAUR;BID;HERPUD1;MCL1
Mic19,regulation of neuron death (GO:1901214),5/86,0.0019989940106449,0.0493023319903493,6.023713482459357,EGR1;TYROBP;CSF1;FOS;TNFRSF1B
Mic19,negative regulation of gene expression (GO:0010629),10/322,0.0019982598708973,0.0493023319903493,3.169497592086425,PTGER4;SRGN;MSR1;BTG2;ZFP36;PDGFB;REL;HIF1A;LGMN;VEGFA
Mic19,positive regulation of fat cell differentiation (GO:0045600),4/51,0.001904256253373,0.0493023319903493,8.278377528560947,ZFP36;SYAP1;HNRNPU;PTGS2
Mic19,B cell activation (GO:0042113),5/85,0.0018984759204377,0.0493023319903493,6.099319306930693,CD86;KLF6;NFAM1;GPR183;MALT1
Mic19,positive regulation of transcription from RNA polymerase II promoter in response to stress (GO:0036003),3/24,0.0018838997967478,0.0493023319903493,13.84593837535014,HIF1A;VEGFA;NFE2L2
Mic19,immune response-activating cell surface receptor signaling pathway (GO:0002429),3/24,0.0018838997967478,0.0493023319903493,13.84593837535014,C5AR2;C5AR1;C3AR1
Mic19,negative regulation of programmed cell death (GO:0043069),11/381,0.0021431074593288,0.0493023319903493,2.9461252068394925,EGR3;TFRC;SIAH2;RASA1;PLAUR;FAS;SERPINB9;BID;MALT1;VEGFA;MCL1
Mic19,positive regulation of ER-associated ubiquitin-dependent protein catabolic process (GO:1903071),2/7,0.0021634372887037,0.0493023319903493,38.61073170731707,HERPUD1;NFE2L2
Mic19,negative regulation of p38MAPK cascade (GO:1903753),2/7,0.0021634372887037,0.0493023319903493,38.61073170731707,DUSP1;EZR
Mic19,modulation by symbiont of host defense response (GO:0052031),2/7,0.0021634372887037,0.0493023319903493,38.61073170731707,MRC1;B2M
Mic19,response to host defenses (GO:0052200),2/7,0.0021634372887037,0.0493023319903493,38.61073170731707,MRC1;B2M
Mic19,regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway (GO:1903376),2/7,0.0021634372887037,0.0493023319903493,38.61073170731707,HIF1A;MCL1
Mic19,regulation of chromatin assembly or disassembly (GO:0001672),2/7,0.0021634372887037,0.0493023319903493,38.61073170731707,TAL1;PADI2
Mic19,cardiac muscle cell differentiation (GO:0055007),3/24,0.0018838997967478,0.0493023319903493,13.84593837535014,KDM6B;ALPK3;VEGFA
Mic19,regulation of complement activation (GO:0030449),4/50,0.0017690616286657,0.0493023319903493,8.458770614692654,C5AR2;C5AR1;C3AR1;CD55
Mic19,negative regulation of transcription by RNA polymerase II (GO:0000122),16/684,0.0020887073597446,0.0493023319903493,2.398344671912719,TGIF1;PDGFB;ARID5A;CREM;HNRNPU;PRDM1;VEGFA;NR4A2;PER1;SDCBP;ZFP36;NR4A3;EZR;SKIL;JDP2;GZF1
Mic19,regulation of immune effector process (GO:0002697),4/53,0.0021957911048151,0.0494897533623731,7.939680305619785,C5AR2;C5AR1;C3AR1;CD55
Mic20,"mRNA splicing, via spliceosome (GO:0000398)",135/274,3.9878932892287164e-24,2.155855112157044e-20,3.582697901578903,DBR1;PDCD7;GEMIN2;GPATCH1;HNRNPR;WDR83;CWC25;CASC3;CWC27;CCAR1;EFTUD2;PNN;RBMX2;MAGOH;SNIP1;SNRPD3;SRRM2;AQR;SCAF11;METTL3;WBP11;CRNKL1;CDC40;SRRM1;WDR77;PRPF4;PRPF6;DDX39B;HNRNPUL1;CLNS1A;PRPF3;GEMIN5;PPIE;PPIH;SRSF5;SNRNP200;SNRPC;SRSF6;SNRPA;ZCCHC8;DDX5;DHX8;YTHDC1;CSTF3;DDX1;PRPF8;DHX35;ZMAT5;CSTF1;DHX38;SYMPK;RBM10;ZRSR2;CPSF7;PRPF38A;FUS;CPSF3;CPSF2;UPF3B;MAGOHB;SNUPN;SRPK1;SMU1;LSM8;LSM6;CWF19L1;HNRNPD;RNPS1;CDK13;SUGP1;DDX46;DDX42;PPWD1;USP39;ELAVL1;COIL;SYNCRIP;RBM4;SART3;PCF11;SNRNP70;DHX16;CTNNBL1;RBM5;RBM6;PRMT5;RBM17;RBM15;NCBP2;BUD31;RBM19;PRPF40B;PRPF40A;TFIP11;WDR33;GCFC2;SFPQ;SCNM1;HNRNPH3;RBM22;SF3B2;SF3B3;SRRT;PRCC;SRSF1;DDX20;RBM4B;U2AF1;FIP1L1;POLR2B;U2AF2;POLR2C;TGS1;TRA2A;POLR2E;POLR2F;RALY;DCPS;SF3B1;SRSF10;SRSF12;SPEN;SF3A1;HNRNPA3;PPIL1;CDC5L;U2SURP;SNRNP40;PHF5A;MFAP1;HNRNPA2B1;PRPF31;BUD13;SNRNP48;RBMX
Mic20,mRNA processing (GO:0006397),142/300,3.738385594450799e-23,1.0104856261800511e-19,3.316757082579868,DBR1;PDCD7;GEMIN2;GPATCH1;HNRNPR;WDR83;CWC25;CASC3;CWC27;CCAR1;EFTUD2;PNN;ALKBH5;RBMX2;MAGOH;SNIP1;SNRPD3;PRKACA;SRRM2;AQR;SCAF11;METTL3;THOC1;THOC2;THOC5;WBP11;CRNKL1;CDC40;SRRM1;ERN1;PRPF4;PRPF6;DDX39B;HNRNPUL1;PRPF3;GEMIN5;PPIE;PPIH;SRSF5;SNRNP200;SNRPC;SRSF6;SNRPA;ZCCHC8;DDX5;DHX8;YTHDC1;CSTF3;PRPF8;DHX35;ZMAT5;CSTF1;DHX38;SYMPK;RPRD1B;RBM10;ZRSR2;CHTOP;CPSF7;PRPF38A;CPSF6;FUS;CPSF3;CPSF2;UPF3B;MAGOHB;SUPT5H;SMU1;LSM8;CDK7;LSM6;SON;CWF19L1;HNRNPD;RNPS1;SUGP1;DDX46;CELF1;DDX42;PPWD1;USP39;ELAVL1;SYNCRIP;RBM4;SART3;PCF11;SNRNP70;DHX16;CTNNBL1;RBM5;RBM6;RBM17;RBM15;NCBP2;BUD31;RBM19;PRPF40B;PRPF40A;TFIP11;WDR33;GCFC2;KIN;SFPQ;HNRNPH3;RBM22;SF3B2;SF3B3;POLDIP3;SRRT;PRCC;SRSF1;RBM4B;U2AF1;FIP1L1;POLR2B;U2AF2;POLR2C;TRA2A;POLR2E;POLR2F;RALY;SF3B1;SRSF10;SRSF12;SPEN;SF3A1;HNRNPA3;PPIL1;CDC5L;GTF2H1;GTF2H2;GTF2H3;U2SURP;SNRNP40;PHF5A;ERCC3;MFAP1;HNRNPA2B1;PRPF31;BUD13;SNRNP48;RBMX
Mic20,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)",121/251,9.396304042737327e-21,1.6932139885012662e-17,3.4240664807828987,DBR1;PDCD7;GPATCH1;HNRNPR;WDR83;CWC25;CASC3;CWC27;CCAR1;EFTUD2;PNN;RBMX2;MAGOH;SNIP1;SNRPD3;SRRM2;AQR;METTL3;WBP11;CRNKL1;CDC40;SRRM1;PRPF4;PRPF6;DDX39B;HNRNPUL1;PRPF3;GEMIN5;PPIE;PPIH;SRSF5;SNRNP200;SNRPC;SRSF6;SNRPA;ZCCHC8;DDX5;DHX8;YTHDC1;CSTF3;PRPF8;DHX35;ZMAT5;CSTF1;DHX38;SYMPK;RBM10;ZRSR2;CPSF7;PRPF38A;FUS;CPSF3;CPSF2;UPF3B;MAGOHB;SMU1;LSM8;LSM6;CWF19L1;HNRNPD;RNPS1;SUGP1;DDX46;DDX42;PPWD1;USP39;ELAVL1;SYNCRIP;RBM4;SART3;PCF11;SNRNP70;DHX16;CTNNBL1;RBM5;RBM6;RBM17;RBM15;NCBP2;BUD31;RBM19;PRPF40B;PRPF40A;TFIP11;WDR33;GCFC2;SFPQ;HNRNPH3;RBM22;SF3B2;SF3B3;SRRT;PRCC;SRSF1;RBM4B;U2AF1;FIP1L1;POLR2B;U2AF2;POLR2C;TRA2A;POLR2E;POLR2F;RALY;SF3B1;SRSF10;SRSF12;SPEN;SF3A1;HNRNPA3;PPIL1;CDC5L;U2SURP;SNRNP40;PHF5A;MFAP1;HNRNPA2B1;PRPF31;BUD13;SNRNP48;RBMX
Mic20,cellular response to DNA damage stimulus (GO:0006974),142/350,8.198379605185658e-16,1.1080110036408417e-12,2.511332417582417,ATF2;SMARCAL1;RIF1;TRRAP;ALKBH8;YY1;ENDOV;HELB;HERC2;CCND1;ALKBH1;CHEK2;HMCES;MACROD1;NBN;DDX11;USP3;ZBTB38;METTL3;HUS1;CHD1L;INIP;MSH6;MSH3;TIMELESS;TP53;ASF1A;BLM;VCP;DCUN1D5;PRKDC;STXBP4;XPA;ZBTB1;XPC;PDS5B;PSEN1;PDS5A;ZBTB4;CDKN2AIP;VCPIP1;OARD1;UBR5;ABL1;TP53BP1;MORC2;ZRANB3;NEK4;XRCC5;CBX3;XRCC3;FANCA;NFATC2;FANCC;INO80;FBXO31;ACER2;SETX;POLA1;SPDYA;SPRTN;NABP2;RAD17;MMS19;UBA1;ATR;RPAIN;WDR48;DYRK2;OGG1;MCM9;ASH2L;BABAM2;UFL1;TLK2;CASP2;POLK;TOPBP1;POLH;ZNF385A;VAV3;USP47;PARP4;RFC4;PARP1;NCOA6;RFC2;AKTIP;USP45;SIRT7;BAZ1B;MASTL;SPIDR;TOPORS;REXO4;DDB1;KIN;RNF169;NSMCE4A;WAC;CEP63;FAN1;YAP1;USP16;BRAT1;IGHMBP2;XIAP;SAMHD1;TANK;ZBTB40;PAK1;WRN;RECQL5;SLX4;RBBP5;RPS3;RBBP6;UBQLN4;MUTYH;MBD4;TIGAR;SLF2;RPA1;GTF2H1;GTF2H3;MAPK14;USP28;APTX;PML;HINFP;CUL4A;ERCC3;APEX1;RFWD3;TAOK1;POLE2;TAOK2;ERCC8;RAD1;TRIP12;NRDE2;NOP53
Mic20,protein ubiquitination (GO:0016567),193/525,1.1509601174143294e-15,1.244418078948373e-12,2.147358777118597,UBE2L6;UBE2L3;PSMD6;RNF115;PSMD7;CDC23;HERC2;PSMD4;PSMD5;PSMD2;CDC27;TRIM24;TRIM27;BTRC;FBXO7;RNF111;FBXO9;HERC6;ATG3;VPS18;RC3H1;RC3H2;KCTD10;TRIM13;TRIM14;RBCK1;CBLL1;TRIM11;ANAPC16;PRKDC;EPAS1;CTR9;BCL10;UBE2J2;RNF217;VPS11;PSMF1;BRAP;HACE1;PHC1;LNPEP;CDC16;FBXL3;FBXL7;DET1;LRSAM1;TRIM4;TRIM5;COMMD1;TOPORS;DDB1;PSMA6;RNF167;PSMA3;PSMA2;GAN;NFX1;WAC;DERL1;PCNP;PSMB7;PSMB2;OS9;RNF138;LEO1;ZSWIM8;ANKIB1;KLHL3;PEX10;UBE2G1;UBE2G2;PEX13;PEX14;PSMB9;MIB1;RNF146;KLHL9;SPSB1;PSMC6;RFWD3;KLHL7;NEDD4;PSMC2;KLHL8;OTULIN;RLIM;TRIP12;UBE3C;UBE2D2;FBXO28;UBE2D1;UBE3A;UBE3B;UBE2Z;NPEPPS;RNF19A;MYLIP;USP7;ANAPC7;FBXW8;FBXW10;FBXW7;FBXO17;UBE2E1;MUL1;UBE4A;TRPC4AP;FBXW2;RNF40;RNF41;CUL9;CUL7;PSMD12;VCP;PSMD11;CBFB;CUL5;PSMD14;TNKS;PSMD13;CUL3;CUL2;UBR3;UBR2;DTX2;KLHL12;KLHL13;FBXO41;VCPIP1;UBR5;SMURF1;KLHL21;KLHL22;BFAR;FBXO30;FBXO31;KLHL20;CNOT4;UBOX5;MKRN1;MDM2;MKRN2;UBE2N;TPP2;MKRN3;BLMH;UBA1;CCDC22;LZTR1;RNF185;UBE2K;RNF10;RNF14;ARRB2;TNFAIP1;UBE2Q2;AKTIP;MSL2;TRAF2;UBE2R2;TRAF6;THOP1;BIRC2;RNF34;TRIM52;MGRN1;RNF6;RCHY1;RNF4;RNFT1;DCAF15;CAND2;ZNRF1;RMND5A;TNKS2;RBBP6;VHL;TRIM44;RNF20;PPIL2;TRIM41;AMFR;RNF26;USP22;FBXL18;CHFR;CUL4A;TRIM35;TRIM36;ERCC8;TRIM38;TRIM33;ASB1
Mic20,protein polyubiquitination (GO:0000209),130/314,2.1269630222829493e-15,1.9163936830769374e-12,2.5956119162640903,TRAF3IP2;UBE3C;UBE2D2;FBXO28;UBE2D1;UBE2L6;UBE3A;UBE3B;UBE2L3;NPEPPS;PSMD6;RNF115;CDC23;PSMD7;PSMD4;PSMD5;PSMD2;RNF19A;CDC27;TRIM27;BTRC;FBXO7;FBXO9;HERC6;MYLIP;ANAPC7;FBXW10;FBXW8;FBXW7;FBXO17;UBE2E1;RC3H1;MUL1;UBE4A;RC3H2;FBXW2;RNF41;IFI27;TRIM14;ANAPC4;ANAPC5;RBCK1;ANAPC1;PSMD12;PSMD11;CBFB;PSMD14;PSMD13;TNKS;CUL3;UBR2;UBE2J2;ANAPC10;FBXO41;SHARPIN;RNF216;RNF217;UBR5;PSMF1;HACE1;SMURF1;FBXO38;LNPEP;BFAR;FBXO30;FBXO31;KLHL20;UBOX5;CDC16;MKRN1;MDM2;UBE2N;MKRN3;TPP2;FBXL3;BLMH;UBE2K;FBXL7;LRSAM1;RNF14;TRIM5;UBE2Q2;AKTIP;ZFP91;TRAF2;TOPORS;PSMA6;RNF167;PSMA3;UBE2R2;PSMA2;TRAF3;TRAF6;THOP1;BIRC2;RNF34;RNF6;RNF4;DCAF15;PSMB7;ZNRF1;FZR1;HECTD1;RMND5A;PSMB2;TNKS2;RBBP6;RFFL;RNF20;ANKIB1;PPIL2;AMFR;RNF26;FBXL18;KLHL3;UBE2G1;UBE2G2;CHFR;PSMB9;RNF146;SPSB1;KBTBD6;PSMC6;NEDD4;PSMC2;RLIM;ERCC8;TRIM36;TRIP12;TRIM38
Mic20,protein modification by small protein conjugation (GO:0032446),156/409,1.8683943334150504e-14,1.4429342523488234e-11,2.2691675054624016,ZNF451;NUP107;NUP188;UBE2D2;UBE2D1;UBE2Z;UBE2L3;CDC23;HERC2;KIAA1586;CDC27;TRIM24;TRIM27;BTRC;FBXO7;RNF111;FBXO9;NUP214;PIAS4;ATG3;VPS18;MYLIP;USP7;NUP210;ANAPC7;FBXW8;FBXW7;NSMCE2;UBE2E1;MUL1;TRPC4AP;RNF40;PIAS1;RNF41;NUP93;KCTD10;TRIM13;TRIM14;CBLL1;TRIM11;CUL9;POM121;CUL7;VCP;ANAPC16;CUL5;DCUN1D5;PRKDC;EPAS1;CUL3;CUL2;CTR9;DCUN1D1;UBR3;UBR2;DTX2;BCL10;KLHL13;UBE2J2;NUP160;VCPIP1;POM121C;NUP85;TPR;VPS11;NUP88;NAE1;ATG7;TRPM4;BRAP;HACE1;UBE2I;NUP155;SMURF1;KLHL21;NUP153;KLHL20;CNOT4;CDC16;MKRN1;MDM2;MKRN2;UBA3;UBE2N;MKRN3;FBXL3;UBA1;CCDC22;LZTR1;SAE1;UBE2K;FBXL7;DET1;RNF14;SUMO4;ARRB2;TNFAIP1;UFL1;TRIM4;TRIM5;UBE2Q2;NDC1;MSL2;COMMD1;TOPORS;DDB1;UBE2R2;GAN;NFX1;NUP50;WAC;NUP54;RNF34;TRIM52;MGRN1;DERL1;RNF6;RCHY1;DCAF15;PCNP;CAND2;OS9;RNF138;LEO1;ZSWIM8;NUP43;VHL;RAE1;TRIM44;RNF20;TRIM41;AMFR;RNF26;KLHL3;PEX10;UBE2G1;UBE2G2;PEX13;PEX14;CHFR;MIB1;CUL4A;KLHL9;SPSB1;UFM1;RFWD3;KLHL7;NEDD4;KLHL8;OTULIN;RLIM;TRIM35;NUP35;TRIM38;TRIM33;ASB1
Mic20,"regulation of transcription, DNA-templated (GO:0006355)",630/2244,2.512535909278151e-14,1.6978461406947105e-11,1.476793840533265,ATF2;ZNF175;NUP107;SPI1;TRRAP;ZNF292;EHMT1;ELK4;ZMIZ2;CREB3L2;ZXDC;SUPT20H;PKNOX1;ZNF169;RNF111;MED1;ZNF283;PRKCB;ZNF281;ZNF160;RFX2;MED8;RFX3;ZNF12;RFX1;MED4;ZNF14;MED6;ZNF16;HCFC1;WDR77;MED7;ZSCAN20;RFX4;ATF7;ZSCAN25;CLOCK;ZSCAN29;ZNF28;ZNF276;ZNF274;PRDM15;MYNN;BAZ2A;ZNF22;XPC;BCL10;ZNF24;ZNF25;ZNF26;CIAO1;MTDH;NUP85;PRDM16;ZSCAN12;ZBTB7A;RREB1;PPARGC1B;ZNF146;ZSCAN18;CDK17;ZNF264;ZNF143;ZNF384;ZNF142;PHC1;ZNF141;MTERF3;ZNF140;SNAI3;PBX2;NFATC2;TRIP4;SNF8;ST18;NR2F6;POU6F1;DHFR;TADA2B;TADA2A;ZNF30;HNRNPD;MMS19;ZNF257;ZNF136;CDK16;ZNF134;ZNF496;FANK1;ZNF133;LIN54;PHF2;SETD5;GMEB1;ZNF131;GTF2H2C;BTG1;SETD3;ZNF251;OGG1;BHLHE41;ZNF43;ZNF44;ZNF45;PHF6;GLI3;MED17;PHF8;MED12;IKBKB;ING5;MED14;EDRF1;MED13;MECOM;ZNF41;ZNF280C;ELOA;ZNF484;ZSCAN5A;ZNF480;TESC;ACTL6A;TCF12;BAZ1B;MED27;SIRT2;MED23;PHF20L1;TAF6L;GCFC2;ZEB2;NCOR1;PAX8;MED21;MTF1;MTF2;HCLS1;ZNF235;ZNF234;ZNF232;ZNF595;ZNF473;ZNF518B;SRRT;PLAGL1;NSD1;NSD2;STAT6;ZNF227;BRD9;ZNF589;BRD7;SRSF10;ZNF224;ZNF587;ZNF586;BRD4;ZNF100;ZNF341;ZNF461;PCGF6;ZNF582;ZNF460;ZNF580;PCGF5;STAT1;MBD1;NR1H2;PCGF3;DAB2IP;ZNF76;NR1H3;ELP3;GTF2H1;GTF2H2;ZNF79;HINFP;ZNF70;PHF5A;MYBBP1A;NFIC;ZNF219;RLIM;ZNF217;ZNF337;PKN1;ZNF577;ZNF454;ZNF692;ZNF571;CCNT2;ZNF570;CCNT1;ZBTB24;NAB1;GMNN;ZBTB26;ZBTB21;UBP1;DACH2;YY1;EFEMP1;ZFP30;POFUT1;SCMH1;ZNF208;ZNF449;ZNF569;SLC39A8;ZNF326;ZNF568;KMT5A;ZNF567;ZNF445;ZNF566;ZNF202;FADS1;ZNF322;PIAS4;ZNF320;ZNF562;ZNF440;ZNF561;ZNF681;MAP2K2;ANKRD49;ZBTB38;DYRK1A;THOC1;MITF;ZBTB33;MYT1;PIAS1;DMTF1;KAT6A;ZNF317;ZNF316;ZNF558;PHIP;ZNF557;ERG;ZNF675;ZNF432;ZNF431;ZNF552;ZNF430;ZNF793;ZNF672;KHDRBS1;KMT2D;BLM;ZNF791;ZNF790;CBFB;SHC1;MAX;NOTCH4;KMT2B;GLIS3;NRF1;NPAS1;SBNO1;HMBOX1;ATXN1;MED30;ZNF429;TTC21B;NACC2;ZNF549;ABL1;SAFB2;ZNF426;DVL3;ZNF789;ZKSCAN5;E4F1;ZNF546;ZNF423;MAP2K7;ZNF302;ZNF786;ZNF785;ZKSCAN1;ZNF783;TRAPPC2;ZBTB17;MYPOP;NEK4;ZBTB14;FUS;ATP8B1;ZBTB16;ESRRB;ZBTB10;FOXN2;MLXIPL;CNOT7;GON4L;SP2;YEATS2;ZFP62;CNOT2;SP3;TADA3;MDM2;MAP3K10;ZNF778;TADA1;ZNF777;ZNF655;SP140L;ZNF654;OGT;NFE2L1;ZNF770;RNF10;CIITA;RNF14;ZC3H8;SUMO4;ZFP82;ZNF529;ZNF649;ZNF525;HMG20A;ERC1;ZNF644;YAF2;ZNF883;ZNF761;CHUK;ACTR5;MSL3;ZFP91;VEZF1;ACTR8;ZNF75D;ZNF75A;REXO4;DNAJC2;TFDP1;ZNF639;TRAF6;ZNF516;LCOR;L3MBTL4;HDAC2;SMARCD2;HDAC3;SMARCD3;HDAC1;ZBTB46;ZBTB49;CEBPG;ZBTB48;CXXC1;ZBTB43;TULP3;FOXK1;HDAC6;ZBTB41;ZBTB40;IFI16;ZNF627;ATXN1L;ZNF626;ZNF865;ASCC2;ZNF623;ZNF621;ZNF500;E2F6;TRIM44;MLXIP;RNF20;SMARCE1;ASCC1;CNBP;MGA;FOXJ3;CDC5L;KLF3;PML;POLR3C;ZNF737;ZNF736;KLF9;ZNF614;POLR3G;BCOR;ZNF611;TRIM33;SMARCAL1;SMARCB1;HDAC10;JMJD1C;CCNC;IKZF1;IKZF4;CCAR2;CCAR1;UBE2L3;TIAL1;RPS6KA3;ZNF727;CHEK2;RPS6KA1;DPF2;EPC1;DPF3;EPC2;KAT7;FBXO5;CCNL2;ZNF600;BTRC;SOX6;ATXN7L3;SOX4;ACVR1;SMARCC1;SMARCC2;SP110;EBF1;RUNX2;OVOL2;ZNF714;TP53;L3MBTL2;EPAS1;SP140;TSHZ1;CTR9;ZBTB1;TWIST2;ZBTB5;NLK;ZBTB4;PGBD1;ZNF708;ZNF706;DHX36;ZNF823;INPP5K;ZNF821;HIVEP3;ZNF700;TP53BP1;SNX5;SNX6;STAT5A;WWTR1;XRCC6;BCL11B;XRCC5;SS18L1;SETDB2;SMARCA5;SMARCA1;TRERF1;SMARCA4;POLA1;FUBP3;ZNF814;ZNF813;ID1;MKX;RBAK;CC2D1B;SUV39H2;CSRNP2;LIMD1;BRCA2;ZNF808;PPP3CB;SUFU;UIMC1;CHMP1A;MLX;BBS7;HTATIP2;NCOA1;PRMT5;PRMT2;NCOA6;TFE3;RHOG;TFEB;PROX1;RGMB;ZFY;CBFA2T3;COMMD7;ZFX;MLF1;SUPT3H;TOX4;TOX3;TOX2;SLTM;MDFIC;NFX1;KIT;WAC;ZNF780A;VGLL4;YAP1;ZNF3;TRAK1;ZNF7;PURB;HIRA;MNT;RXRA;HSF2;HSF1;METTL4;GPBP1L1;MAP3K2;PEX14;NR6A1;HDGF;ZNF354A;MPHOSPH8;ZNF354C;ZNF354B;KDM1A;WWC2;PRDM2;NR3C1;CELSR2;ZNF81;ZNF83;ZNF84;WWC3;PCID2;KDM2A;ZNF98;ZNF91;TBL1XR1;TIMELESS;PPIE;MZF1;HOMEZ;DDX5;NOP2;PSEN1;TAF5L;RAI1;DEAF1;TASP1;CAMTA2;SUDS3;SMAD2;SMAD4;UBE2I;TGFB1;PHF10;CBX3;PHF12;POU2F2;SUPT5H;ZFHX4;SMAD5;ESR2;DAP;GCLC;RFXAP;TCF4;TCF3;BRWD3;PICALM;KDM5B;KDM5C;CHD7;CBY1;ILK;CHD4;LYL1;YWHAQ;TRPS1;ZIC1;NOS1;ARHGEF11;USP47;RBM15;KLF13;EED;AXIN1;SAFB;ARID1A;SFPQ;ELF2;ELF4;CRY2;IRF8;IRF5;RBM23;CREB5;USP13;CAMK2D;ZNF197;USP16;ATF6B;ZNF195;RNF6;RNF4;NR2C1;CAND2;VHL;ZNF189;SPEN;TCF7L1;KDM4C;TAF15;USP22;ATP2B4;ZNF180;ARID3A;DEK;MAPK14;USF2;YY1AP1;TEF;NUP35;TAF7;NAA16;QRICH1;ERCC6
